loss,acc,val_loss,val_acc
0.040386010594374966,0.704876720905304,0.04727213457226753,0.9633009433746338
0.036883940927509684,0.938012421131134,0.05095994099974632,0.9597862958908081
0.037139882158953696,0.6601911187171936,0.06258907914161682,0.02277459017932415
0.04069153965974692,0.7142035365104675,0.04588371887803078,0.9348771572113037
0.03794258078414714,0.8132684230804443,0.02794642187654972,0.9321449995040894
0.0380658691865392,0.8087791800498962,0.047277193516492844,0.9532038569450378
0.03539648067089729,0.6857682466506958,0.02924978733062744,0.02054426446557045
0.04423157009296119,0.3506622910499573,0.028925666585564613,0.9546169638633728
0.04396158330200706,0.7418996095657349,0.03301597759127617,0.02664693258702755
0.040341103325772565,0.7520203590393066,0.019593803212046623,0.0279812291264534
0.034142962969781365,0.5650588870048523,0.014778239652514458,0.0311287771910429
0.028580479680385906,0.06973879039287567,0.031927451491355896,0.0321773961186409
0.02960193822218571,0.07074570655822754,0.01866457425057888,0.011548359878361225
0.03926230357319582,0.04540037363767624,0.01603079028427601,0.0255398228764534
0.027067964721936733,0.04711899533867836,0.02152142859995365,0.04516855999827385
0.02888390566658927,0.04362376034259796,0.01885773427784443,0.03261905163526535
0.026449246644915547,0.04311804100871086,0.034695208072662354,0.04144880548119545
0.02606358973571332,0.04528319090604782,0.025654826313257217,0.04734717309474945
0.024366266407014336,0.043810825794935226,0.015758004039525986,0.02723015658557415
0.024016108816795168,0.03547845408320427,0.02292812429368496,0.02883232943713665
0.02326242660637945,0.03463991358876228,0.017212070524692535,0.0185979213565588
0.022160609223647043,0.0367877222597599,0.017861858010292053,0.02709536999464035
0.020825132247409783,0.04502629488706589,0.014133208431303501,0.02476077526807785
0.043312224028341006,0.07052130997180939,0.019702725112438202,0.01508500799536705
0.04447837146290112,0.02250228263437748,0.04179912060499191,0.03080156072974205
0.041772655364184175,0.020846955478191376,0.018796512857079506,0.014355129562318325
0.04207509117986774,0.020441703498363495,0.03718347102403641,0.0244301687926054
0.04457132936659036,0.022466566413640976,0.024635011330246925,0.02350277453660965
0.042748174295411445,0.021629193797707558,0.039083726704120636,0.01747724786400795
0.043539580117794685,0.025229288265109062,0.038804613053798676,0.02293989434838295
