loss,acc,val_loss,val_acc
0.06878596104797907,0.20873239636421204,0.1417819857597351,0.8178465366363525
0.06022084059077315,0.2725481688976288,0.14012306928634644,0.10504065454006195
0.05498389861895703,0.08569490164518356,0.1100718304514885,0.1460469514131546
0.048511959219467826,0.08945126086473465,0.11995196342468262,0.1271531879901886
0.06642103541526012,0.07657881081104279,0.1209014281630516,0.13310664892196655
0.0621761430229526,0.07321622967720032,0.1053055077791214,0.120635986328125
0.061080891435267404,0.07389596104621887,0.09884798526763916,0.11492834985256195
0.05926141455711331,0.07320749759674072,0.1282045543193817,0.10013241320848465
0.06435065213008784,0.07435837388038635,0.12023086100816727,0.11160363256931305
0.05907451926032081,0.06943034380674362,0.1347782164812088,0.1220923513174057
0.045261548351845704,0.07431774586439133,0.10205387324094772,0.0853084996342659
0.06363840501580853,0.07530396431684494,0.08950775861740112,0.1250067800283432
0.0733049109694548,0.07901536673307419,0.1160503476858139,0.10279592126607895
0.08010921571985818,0.06442202627658844,0.13079121708869934,0.0844489187002182
0.08938396140001714,0.033077843487262726,0.1540677696466446,0.0427279993891716
0.09071017359383404,0.03303280100226402,0.15180319547653198,0.0700514018535614
0.08894451128435321,0.03327062353491783,0.11923118680715561,0.05443064495921135
0.08845123270293698,0.03254552185535431,0.11146222054958344,0.05829281359910965
0.0873269812145736,0.03163643553853035,0.13106095790863037,0.08601294457912445
0.09145283763064072,0.03435199707746506,0.15396887063980103,0.0783589705824852
0.08807341670035385,0.03250495716929436,0.16272850334644318,0.05653635784983635
0.08877454837784171,0.0327194482088089,0.11247874796390533,0.04354434460401535
0.0895631518214941,0.032755766063928604,0.12047971785068512,0.0522308349609375
0.08749443787382916,0.03249619901180267,0.1419491171836853,0.067138671875
0.08800715234247036,0.03193094953894615,0.1725301295518875,0.04478878527879715
0.08918225127854384,0.03259192034602165,0.12481170147657394,0.0650109201669693
0.08905552016221918,0.032059650868177414,0.13247297704219818,0.0558861643075943
0.08977557407342829,0.033203184604644775,0.12878872454166412,0.0841437429189682
0.0892484389769379,0.03350181132555008,0.15265360474586487,0.0809682235121727
0.08829592476831749,0.032048702239990234,0.13532061874866486,0.0707499161362648
