loss,acc,val_loss,val_acc
0.05000131958513521,0.09786245226860046,0.025860503315925598,0.029405593872070312
0.04400717993848957,0.04130233824253082,0.024963263422250748,0.023591995239257812
0.04160530048829969,0.04188735783100128,0.02031298354268074,0.02611541748046875
0.03820963801263133,0.039418935775756836,0.018369561061263084,0.017894744873046875
0.03535672040015925,0.039294108748435974,0.027079589664936066,0.026308059692382812
0.03175969856965821,0.03867153823375702,0.013547015376389027,0.026170730590820312
0.03214769447367871,0.0404939204454422,0.014899819158017635,0.024984359741210938
0.028385950266965665,0.0368792861700058,0.010237232781946659,0.014039993286132812
0.029862946292269044,0.03812052309513092,0.012829605489969254,0.029714584350585938
0.028315359602856915,0.038249701261520386,0.018888752907514572,0.03404045104980469
0.0284492316422984,0.03827337920665741,0.023113247007131577,0.025358200073242188
0.026579633333312813,0.037692874670028687,0.019348934292793274,0.0396881103515625
0.027825888424558798,0.03844656050205231,0.024837452918291092,0.031179428100585938
0.026616199433192378,0.039059653878211975,0.006007725838571787,0.017847061157226562
0.0265883243882854,0.0387289822101593,0.029900096356868744,0.027099609375
0.026042174169560894,0.03752081096172333,0.00938530545681715,0.035236358642578125
0.02510120909937541,0.03805355727672577,0.014582283794879913,0.024662017822265625
0.025396004428330343,0.0386982262134552,0.02395785041153431,0.024557113647460938
0.028234330835402943,0.036798685789108276,0.031492285430431366,0.026355743408203125
0.025200319760187995,0.03832462430000305,0.018030688166618347,0.028200149536132812
0.024781149204500252,0.039772406220436096,0.006987004075199366,0.02556610107421875
0.021825904137585894,0.03713122010231018,0.007774370722472668,0.026201248168945312
0.023321093958657002,0.037655964493751526,0.020976977422833443,0.027256011962890625
0.024066325368039543,0.04080386459827423,0.008137833327054977,0.027069091796875
0.0256757677270798,0.03960390388965607,0.0043015857227146626,0.015150070190429688
0.02470834957784973,0.03768540918827057,0.003552647540345788,0.015720367431640625
0.022924627191969194,0.037682339549064636,0.005346760153770447,0.017910003662109375
0.023859482131229015,0.03989671170711517,0.026607612147927284,0.02626800537109375
0.024114252730214503,0.039081498980522156,0.018326183781027794,0.0112457275390625
0.02413700048418832,0.0384758859872818,0.008643530309200287,0.029476165771484375
0.023145591589127434,0.0392027348279953,0.00524804275482893,0.024318695068359375
