loss,acc,val_loss,val_acc
0.03122808701300528,0.988861620426178,0.015872875228524208,0.997894287109375
0.027805634839751292,0.9894096851348877,0.016240769997239113,0.9886627197265625
0.02698462775151711,0.9901564121246338,0.012757298536598682,0.9965324401855469
0.025838335939624812,0.989819347858429,0.012925860472023487,0.9942131042480469
0.024741072869801428,0.9903169870376587,0.019926264882087708,0.9904670715332031
0.022755687194148777,0.9915213584899902,0.008736155927181244,0.9989395141601562
0.023833781822759192,0.9909582138061523,0.00894495751708746,0.9980888366699219
0.02166247321292758,0.9915947318077087,0.007911919616162777,0.9967575073242188
0.02356450327351922,0.9900214672088623,0.00915328599512577,0.9980888366699219
0.022741107506590197,0.9909092783927917,0.0146080506965518,0.9956302642822266
0.02336358050160925,0.9899733066558838,0.019604671746492386,0.9908390045166016
0.022158902309456607,0.9913833141326904,0.015570921823382378,0.9957866668701172
0.023661310700845206,0.9906152486801147,0.021440066397190094,0.9909934997558594
0.022846141813715803,0.991182804107666,0.004812157712876797,0.9993858337402344
0.02314895029485342,0.990917444229126,0.026834769174456596,0.9871444702148438
0.022975365769525524,0.990169107913971,0.0076283784583210945,1.0
0.022294972321105888,0.9913313388824463,0.0129419956356287,0.9953289031982422
0.02288998054791591,0.990039050579071,0.02186095155775547,0.989898681640625
0.025617264785978477,0.9892072677612305,0.02890748530626297,0.9855918884277344
0.022958956789807416,0.9902637600898743,0.016471970826387405,0.9936447143554688
0.022695404273690656,0.9904161691665649,0.006239323411136866,0.9995326995849609
0.020094071292987792,0.9926087856292725,0.00698939710855484,0.9990215301513672
0.02156545872639981,0.9917169809341431,0.019556056708097458,0.9917087554931641
0.022357997517246986,0.9908719062805176,0.007428158074617386,0.9987735748291016
0.024020838980504777,0.990559458732605,0.003951300401240587,0.9994564056396484
0.02321180457875016,0.9908159375190735,0.00326094264164567,0.9999713897705078
0.021596819460683037,0.9917463660240173,0.004977011121809483,0.9992122650146484
0.022558677548659034,0.9914758205413818,0.02533053420484066,0.9882011413574219
0.022884232446813257,0.9911816120147705,0.01752675324678421,0.9910163879394531
0.022985678780969465,0.991045355796814,0.00816029030829668,0.9987049102783203
0.02207799032657931,0.9916735887527466,0.004936035722494125,0.9999771118164062
0.02304315523360856,0.9910853505134583,0.009826358407735825,0.9959926605224609
0.022936363107874058,0.9910475015640259,0.003891278989613056,0.9994602203369141
0.021737212780863047,0.9918404817581177,0.022519931197166443,0.9892559051513672
0.022692438411468174,0.9913163185119629,0.010855603963136673,0.9974346160888672
0.020430811327969423,0.9922170042991638,0.011623851954936981,0.9947242736816406
0.022672665440040873,0.9911247491836548,0.006657707504928112,0.9989356994628906
0.023728577521978877,0.9905530214309692,0.0127142034471035,0.9960441589355469
0.022222869854886085,0.9913655519485474,0.018886420875787735,0.9913768768310547
0.02109238210687181,0.9920477271080017,0.022717753425240517,0.9885692596435547
0.02246388997627946,0.9912999272346497,0.006018450483679771,0.9998855590820312
0.021878561594348866,0.991559624671936,0.013706034980714321,0.9948139190673828
0.022653373205685057,0.9912679195404053,0.026832738891243935,0.9874134063720703
0.022498640366393374,0.9912992119789124,0.018028613179922104,0.9914016723632812
0.02369579814694589,0.99071204662323,0.01910766214132309,0.9911994934082031
0.023308894982619677,0.9909195303916931,0.01029305998235941,0.9998779296875
0.02294731892834534,0.9911885261535645,0.015863748267292976,0.99365234375
0.022657365145278163,0.9911540150642395,0.003942570649087429,1.0
0.02224590300102136,0.9913924932479858,0.013141045346856117,0.9967117309570312
0.02240625236663618,0.991281270980835,0.011335048824548721,0.9953784942626953
0.02222179815362324,0.9912344813346863,0.03313910961151123,0.9832630157470703
0.02410570840947912,0.9905415773391724,0.008972253650426865,0.9979114532470703
0.022758904935471946,0.9910832047462463,0.02506554313004017,0.9871559143066406
0.02254198052105494,0.9913239479064941,0.014904099516570568,0.9930496215820312
0.021873524943657685,0.9917367696762085,0.021281758323311806,0.9902267456054688
0.023476545855373843,0.9907944202423096,0.018560165539383888,0.9911575317382812
0.02453622930624988,0.9901191592216492,0.017506413161754608,0.9929904937744141
0.02253151748664095,0.9912501573562622,0.01809217967092991,0.9910640716552734
0.022835774692794075,0.9910761117935181,0.00725152064114809,0.9976997375488281
0.02217180631851079,0.991666316986084,0.0033256884198635817,1.0
0.022024214387784014,0.991750955581665,0.01220573391765356,0.99566650390625
0.022297644420177676,0.9913867115974426,0.005823364481329918,1.0
0.021462096763571026,0.991909384727478,0.016777116805315018,0.9914970397949219
0.02427783753591939,0.9903956055641174,0.003386198775842786,1.0
0.021592999262793455,0.991722583770752,0.020739547908306122,0.9907341003417969
0.021694136958103627,0.991662859916687,0.018469154834747314,0.9925289154052734
0.022683479870465817,0.9912563562393188,0.010984247550368309,0.9978580474853516
0.02247817375973682,0.9913781881332397,0.01109124906361103,0.9960308074951172
0.02231285019297502,0.991459310054779,0.022306229919195175,0.9909839630126953
0.023225272620038595,0.9908514022827148,0.00974524300545454,0.9958572387695312
0.020355238735646708,0.9926004409790039,0.01364245917648077,0.9959831237792969
0.023933866130391834,0.9903416633605957,0.004058584105223417,0.9995803833007812
0.023947420417243848,0.9905426502227783,0.031466104090213776,0.9849262237548828
0.023892941302619874,0.9903759956359863,0.014530686661601067,0.9930248260498047
0.02428036387573229,0.9903287887573242,0.0050306376069784164,1.0
0.024005907340324484,0.99040687084198,0.021039579063653946,0.9902744293212891
0.022705956682329997,0.9911984801292419,0.007086361758410931,0.9999980926513672
0.023060070616338635,0.9904652833938599,0.02823476307094097,0.9827747344970703
0.022782362135330914,0.9906947612762451,0.011979657225310802,0.9960556030273438
0.022243693110794993,0.9915704727172852,0.014143201522529125,0.9936676025390625
0.02195045860207756,0.9914097189903259,0.0029616043902933598,0.9999885559082031
0.023936386813147692,0.9906975626945496,0.014359939843416214,0.9946060180664062
0.022161277742270613,0.991500735282898,0.022191669791936874,0.9896621704101562
0.022281492172623985,0.9912530779838562,0.0053823720663785934,1.0
0.022960588026762707,0.9910008907318115,0.01933547481894493,0.9942951202392578
0.02301175764296204,0.9910390377044678,0.009679612703621387,0.99847412109375
0.022653085718047805,0.9912866950035095,0.015072621405124664,0.9953174591064453
0.02225934952730313,0.9915741682052612,0.024477483704686165,0.9886798858642578
0.023341459294897504,0.9907287359237671,0.02621704712510109,0.9876995086669922
0.0217722644447349,0.991637647151947,0.008241009898483753,0.997161865234375
0.023905613052193075,0.9904959797859192,0.012666005641222,0.9962406158447266
0.022285450364506687,0.9916720390319824,0.012953517958521843,0.9945354461669922
0.02271616538564558,0.9909930229187012,0.0024284764658659697,0.9997787475585938
0.024007484298635973,0.9905408024787903,0.017341013997793198,0.9927597045898438
0.023895844708022196,0.9904794096946716,0.007582733407616615,0.9984092712402344
0.02266897116714972,0.9913177490234375,0.026889439672231674,0.9887943267822266
0.023433839076460572,0.9908311367034912,0.013788053765892982,0.9950027465820312
0.02364071878400864,0.990867018699646,0.01207090076059103,0.9957828521728516
0.022992205871560145,0.9911797046661377,0.021539201959967613,0.9891853332519531
0.021594214467768325,0.9917389750480652,0.00758870504796505,0.9983978271484375
