loss,acc,jaccard_coef_int,val_loss,val_acc,val_jaccard_coef_int
1.0782873465912417,0.9728575348854065,0.48084956407546997,2.5294077396392822,0.9449414014816284,0.12087206542491913
0.6641173840034753,0.9830931425094604,0.5952460765838623,1.1319119930267334,0.969165027141571,0.40899190306663513
0.5985391089459882,0.9849594235420227,0.6248477697372437,1.5011351108551025,0.9558374285697937,0.31312835216522217
0.5966725178877823,0.9849787950515747,0.6266309022903442,1.0460296869277954,0.9694628715515137,0.444196879863739
0.5578484234749339,0.9856138229370117,0.6464241743087769,1.3296873569488525,0.9520898461341858,0.3820222020149231
0.5369569722563028,0.9859353303909302,0.6590327024459839,1.4449806213378906,0.9550097584724426,0.33296772837638855
0.5294287178316154,0.9863242506980896,0.6603037118911743,0.9194120764732361,0.9645751714706421,0.5241029262542725
0.5012555633555167,0.9868118762969971,0.6750633120536804,1.1678358316421509,0.94219970703125,0.48550528287887573
0.5336718968930654,0.986534595489502,0.6582200527191162,1.1048681735992432,0.9682323932647705,0.42246031761169434
0.5076875753235072,0.9869245290756226,0.6727839112281799,0.4668813645839691,0.9865063428878784,0.6958629488945007
0.499139869317878,0.9871562719345093,0.675180196762085,4.272373199462891,0.7735742330551147,0.07932241261005402
0.4786232391372323,0.987358033657074,0.6886847615242004,1.2774661779403687,0.9621801972389221,0.37312576174736023
0.4714249456417747,0.9877167344093323,0.6917898058891296,3.8423092365264893,0.7955591082572937,0.10373102128505707
0.4651141255046241,0.9878172278404236,0.695010781288147,6.375906467437744,0.5592138767242432,0.050974827259778976
0.4595562965027057,0.9880377650260925,0.6975158452987671,1.7003653049468994,0.9494677782058716,0.2693786025047302
0.45722457277588546,0.9880472421646118,0.6980797052383423,1.574250340461731,0.9427880644798279,0.32218655943870544
0.4494083301280625,0.9883736968040466,0.7023534178733826,0.9851171374320984,0.9743701219558716,0.45458656549453735
0.4536209304700606,0.9880750179290771,0.7000832557678223,1.0700794458389282,0.9764575362205505,0.41040587425231934
0.43318733425694517,0.9886791110038757,0.7114766836166382,7.013840198516846,0.43902587890625,0.06808477640151978
0.43089350177906455,0.9887771606445312,0.7121996879577637,1.1211919784545898,0.9568285942077637,0.45442667603492737
0.43233490905258803,0.9886856079101562,0.7116696238517761,4.095842361450195,0.7487402558326721,0.11658318340778351
0.42531451884424315,0.9889301657676697,0.7154412865638733,4.492253303527832,0.7047314643859863,0.10955599695444107
0.4245011110673659,0.9887570738792419,0.716363787651062,0.9643622636795044,0.9712085127830505,0.4757992625236511
0.4266688649309799,0.9887497425079346,0.7156984210014343,3.7143728733062744,0.779064953327179,0.1336466372013092
0.43535249297274276,0.9888054132461548,0.7102806568145752,3.572838068008423,0.8036864995956421,0.12773582339286804
0.43016387049574406,0.9888920187950134,0.7118381261825562,1.3352570533752441,0.956982433795929,0.36663976311683655
0.417086885147728,0.9888602495193481,0.7209042906761169,5.264916896820068,0.6619897484779358,0.07001667469739914
0.4099775202339515,0.9891505837440491,0.7239689826965332,0.8809241652488708,0.9674341082572937,0.5322738885879517
0.41297903484664855,0.9891610741615295,0.7224299907684326,2.850728750228882,0.858898937702179,0.17167580127716064
0.414605606571422,0.9891569018363953,0.7221261262893677,1.901425838470459,0.9204077124595642,0.2759978771209717
0.4190241746604443,0.9892237782478333,0.7186212539672852,1.0431609153747559,0.9700732231140137,0.44369935989379883
0.41079926354577767,0.9890650510787964,0.7245261669158936,5.107797622680664,0.6730248928070068,0.07532259076833725
0.40861323481658474,0.9893133044242859,0.7246664762496948,1.6429142951965332,0.9470508098602295,0.2909333109855652
0.40849392024683767,0.9892448782920837,0.7255206108093262,1.3682881593704224,0.9586889743804932,0.34962353110313416
0.3938317195279524,0.9895066618919373,0.7336774468421936,1.1074855327606201,0.9612255692481995,0.4449581503868103
0.3974497003364377,0.9894421100616455,0.7319173812866211,0.6723520159721375,0.9773657321929932,0.6075442433357239
0.39609222403960304,0.9894548654556274,0.7327008843421936,0.6856849193572998,0.9773657321929932,0.5995675325393677
0.39557434620801357,0.9895033240318298,0.732575535774231,1.196447730064392,0.979077160358429,0.3546662926673889
0.3944369319578982,0.9896116256713867,0.7331300973892212,0.5146846771240234,0.9866504073143005,0.6626465916633606
0.39494968149811027,0.9894805550575256,0.7331903576850891,0.8273801207542419,0.979138195514679,0.5135137438774109
0.3860363579879049,0.98963862657547,0.7385214567184448,1.0712889432907104,0.9581249952316284,0.47287359833717346
0.3932031998294406,0.989518404006958,0.7343092560768127,1.0993151664733887,0.9519580006599426,0.4823662340641022
0.39409820777364074,0.9897060394287109,0.7332254648208618,1.6244215965270996,0.9253076314926147,0.35034170746803284
0.38515972170280294,0.9897201061248779,0.7390526533126831,1.066401720046997,0.9680420160293579,0.44022971391677856
0.3860877637285739,0.9896792769432068,0.738221287727356,0.3155699372291565,0.9905615448951721,0.7838907241821289
0.38352281250990927,0.9896975159645081,0.7405827045440674,0.9021122455596924,0.9704199433326721,0.5094040036201477
0.39266109470045196,0.9897031784057617,0.7341954708099365,3.6211798191070557,0.7610912919044495,0.16886605322360992
0.38663249830715357,0.9899612665176392,0.736732542514801,0.8791354298591614,0.9742285013198853,0.5059199333190918
0.3798807666753419,0.9900311231613159,0.7413865923881531,1.2585608959197998,0.9676709175109863,0.36472415924072266
0.3775524841483275,0.9899941086769104,0.7429604530334473,0.9569514393806458,0.977282702922821,0.4576628804206848
0.3856557384307962,0.9897348284721375,0.7388597726821899,1.3163338899612427,0.9539037942886353,0.3818624019622803
0.3655845427303575,0.9903855919837952,0.7499281764030457,0.9548628330230713,0.9591845870018005,0.5269012451171875
0.36114229637896644,0.9902864694595337,0.7531925439834595,1.358995795249939,0.9417577981948853,0.4024202823638916
0.3505652099265717,0.9907452464103699,0.7582694888114929,1.3477697372436523,0.9512768387794495,0.3781757354736328
0.3534768841578625,0.9907119870185852,0.7564002275466919,1.3742707967758179,0.9399780035018921,0.4017975330352783
0.35633819916984066,0.99051433801651,0.7554700970649719,1.4571564197540283,0.9214990139007568,0.4265657365322113
0.35290570034412666,0.990401566028595,0.7585550546646118,1.0417077541351318,0.9605249166488647,0.47853216528892517
0.3516861777054146,0.9906824827194214,0.757968544960022,0.9644197821617126,0.9545922875404358,0.5414649248123169
0.35287181672174484,0.9905391335487366,0.7578762769699097,1.0015459060668945,0.9537158012390137,0.5249736905097961
0.3509792015887797,0.9908021688461304,0.7579156756401062,1.0115584135055542,0.9598827958106995,0.4950682520866394
0.3481563681969419,0.990737795829773,0.7602372169494629,0.8304963111877441,0.9693261981010437,0.5522677302360535
0.35263914495008064,0.9906962513923645,0.7570706605911255,1.0717037916183472,0.9737304449081421,0.41993093490600586
0.35353633500635623,0.9904152750968933,0.7580151557922363,1.3822717666625977,0.9442236423492432,0.3860514163970947
0.34940477916679813,0.9906377196311951,0.7599575519561768,0.8887571096420288,0.97039794921875,0.5168756246566772
0.34788336748606524,0.9906558394432068,0.7606979608535767,0.6154552698135376,0.9864648580551147,0.5998331308364868
0.3468373202777002,0.9908080697059631,0.7610445022583008,1.7026681900024414,0.9511767625808716,0.26550647616386414
0.3518030963721685,0.9906375408172607,0.7582058310508728,1.1147865056991577,0.9566723704338074,0.4582560956478119
0.3448522442369722,0.9909422993659973,0.7614676356315613,1.4675018787384033,0.9429956078529358,0.3579404950141907
0.3492278435966,0.9906594157218933,0.7596112489700317,1.1908628940582275,0.9602124094963074,0.4127540588378906
0.33988475959049536,0.9909937977790833,0.7649188041687012,0.9945438504219055,0.9602685570716858,0.502583920955658
0.3449399199918844,0.9909401535987854,0.7615417242050171,1.3636343479156494,0.9310595989227295,0.43511033058166504
0.34362157026189377,0.9908893704414368,0.7627936005592346,0.8034335970878601,0.97332763671875,0.5498359799385071
0.3429408099036664,0.9909698367118835,0.7629600763320923,1.0738826990127563,0.9558740258216858,0.4796045422554016
0.3409150840947405,0.9908724427223206,0.7647984027862549,1.0887633562088013,0.9604272246360779,0.45713719725608826
0.34419730755034833,0.9907903671264648,0.7629500031471252,1.4398161172866821,0.9288305640220642,0.40998348593711853
0.34152529640123247,0.9910355806350708,0.7636159658432007,1.465006709098816,0.9498388767242432,0.3401144742965698
0.3486386648612097,0.9909080862998962,0.759037435054779,0.8242025971412659,0.9801782369613647,0.5109701752662659
0.33997121613938364,0.9907880425453186,0.7658600807189941,0.8492515683174133,0.9757470488548279,0.515228807926178
0.34252664040541275,0.9908788204193115,0.7633739113807678,1.0307605266571045,0.9565503001213074,0.4986804127693176
0.34151556075084955,0.9909453392028809,0.7639181613922119,1.5977979898452759,0.9431127905845642,0.3138510584831238
0.3431453727534972,0.9908939599990845,0.7631449103355408,1.132385015487671,0.9631640911102295,0.42780429124832153
0.34446589902509006,0.9909895062446594,0.7614681720733643,1.0402569770812988,0.9701074361801147,0.4450228810310364
0.3381091663206462,0.9908814430236816,0.7668150663375854,1.0645519495010376,0.9662109613418579,0.44764795899391174
0.34078593525337053,0.9909815788269043,0.7642844915390015,0.9734663963317871,0.9708203077316284,0.47320109605789185
0.34043904463178476,0.9909154176712036,0.7650675773620605,1.3781077861785889,0.9582690596580505,0.3477122187614441
0.3346667747478932,0.9910497665405273,0.7683471441268921,0.7434757947921753,0.9740625023841858,0.5806325078010559
0.343050996173406,0.9908550381660461,0.7635159492492676,0.7984859943389893,0.9678881764411926,0.5761193037033081
0.33518823509220963,0.9909896850585938,0.7682750225067139,1.060947060585022,0.9564233422279358,0.4843645989894867
0.3371671443805099,0.9909715056419373,0.7669884562492371,0.8699773550033569,0.9778027534484863,0.49720296263694763
0.33884356833970614,0.9909890294075012,0.765632152557373,0.8874590992927551,0.9740087985992432,0.5029001832008362
0.33755956960376354,0.9909612536430359,0.7667516469955444,0.6232132315635681,0.9823071360588074,0.614829421043396
0.33790135785820896,0.99091637134552,0.7668289542198181,0.9824204444885254,0.9595361351966858,0.5117855668067932
0.3411264855298214,0.9908736348152161,0.7648435831069946,1.3166606426239014,0.9373315572738647,0.4346345365047455
0.343261029291898,0.9909825921058655,0.7627382874488831,1.3396835327148438,0.9403539896011353,0.41476064920425415
0.33997523452853784,0.990882396697998,0.7655493021011353,1.5900307893753052,0.9483056664466858,0.30358511209487915
0.34009112482599446,0.9908901453018188,0.7653851509094238,0.6660751104354858,0.9786596894264221,0.6053935289382935
0.33604113350156695,0.9909374713897705,0.7680033445358276,1.042643666267395,0.959790050983429,0.48089709877967834
0.33855411139084024,0.9910546541213989,0.7656736969947815,1.5976274013519287,0.921887218952179,0.3697604537010193
0.3373173403786495,0.9912063479423523,0.765877366065979,1.3376773595809937,0.9520043730735779,0.37986689805984497
0.3363871309382375,0.9911220669746399,0.7669617533683777,1.2158188819885254,0.9629150629043579,0.3944048285484314
