0.020698092689417535,0.9997286796569824,0.9836371541023254,3.1685335636138916,0.8898849487304688,0.22894322872161865
0.020726632716468886,0.9997305870056152,0.9835874438285828,2.966566801071167,0.9048995971679688,0.22175896167755127
0.02101891661004629,0.9997243881225586,0.9833971261978149,4.243562698364258,0.8614044189453125,0.12094727158546448
0.020850281308958073,0.999730110168457,0.9834915995597839,3.7159361839294434,0.8619785308837891,0.20357540249824524
0.02047944955938874,0.9997307658195496,0.9838278889656067,2.1092822551727295,0.9373569488525391,0.31782275438308716
0.020613211631825834,0.999729335308075,0.9837121963500977,2.7096519470214844,0.9022865295410156,0.29938921332359314
0.020671434404903266,0.9997292757034302,0.9836603403091431,3.598443031311035,0.8923072814941406,0.143173485994339
0.021012813749257474,0.9997285008430481,0.9833544492721558,2.1571993827819824,0.9219932556152344,0.384071409702301
0.020377937082594146,0.9997333288192749,0.9838687777519226,1.9252856969833374,0.9392185211181641,0.3704378604888916
0.020659143498778575,0.9997283816337585,0.983668327331543,2.024749279022217,0.9407882690429688,0.32788801193237305
0.019933836847849308,0.9997379183769226,0.9842501878738403,3.1920323371887207,0.8980274200439453,0.19681398570537567
0.020451985577165033,0.9997299909591675,0.9838132858276367,1.9787399768829346,0.9427833557128906,0.3329932391643524
0.020476072346718867,0.9997304081916809,0.9838048815727234,2.7638723850250244,0.9040660858154297,0.27566856145858765
0.020379542579394182,0.9997342824935913,0.983845591545105,3.99943208694458,0.8878021240234375,0.10250896215438843
0.020400908040937794,0.9997352361679077,0.9838336706161499,3.1547188758850098,0.8961868286132812,0.21022269129753113
0.02023842463368055,0.9997361302375793,0.9839709997177124,3.5359079837799072,0.8815689086914062,0.1800748109817505
0.02049672961093165,0.9997345805168152,0.9837281107902527,2.1825051307678223,0.9363746643066406,0.2989930510520935
0.019913912877018446,0.9997398257255554,0.9842351078987122,2.0380237102508545,0.9346599578857422,0.35543015599250793
0.019915284081434947,0.9997361898422241,0.9842670559883118,3.9028823375701904,0.8719768524169922,0.14442682266235352
0.019962981549906545,0.9997398257255554,0.9841888546943665,2.513716220855713,0.9172096252441406,0.28884005546569824
0.020407824013091158,0.9997326731681824,0.983859658241272,2.677251100540161,0.9238433837890625,0.22101935744285583
